time,location,water_level
2021/06/13/08,镇江,4.76
2021/06/13/08,长沙,31.31
2021/06/14/08,秭归（郭家坝）,145.52
2021/06/14/08,宜昌,1.29
2021/06/14/08,枝江,0.75
2021/06/14/08,沙市,0.04
2021/06/14/08,监利,6.99
2021/06/14/08,城陵矶,10.78
2021/06/14/08,汉口,10.84
2021/06/14/08,黄石,10.79
2021/06/14/08,九江,10.6
2021/06/14/08,安庆,9.58
2021/06/14/08,芜湖,6.8
2021/06/14/08,南京,5.07
2021/06/14/08,镇江,4.64
2021/06/14/08,长沙,31.28
2021/06/15/08,宜宾,1.99
2021/06/15/08,泸州(二郎滩),1.9
2021/06/15/08,北碚,0.96
2021/06/15/08,重庆,3.08
2021/06/15/08,寸滩,161.62
2021/06/15/08,涪陵,147
2021/06/15/08,万州,146.3
2021/06/15/08,秭归（郭家坝）,145.49
2021/06/15/08,宜昌,1.75
2021/06/15/08,枝江,0.78
2021/06/15/08,沙市,-0.04
2021/06/15/08,监利,6.7
2021/06/15/08,城陵矶,10.41
2021/06/15/08,汉口,10.53
2021/06/15/08,黄石,10.54
2021/06/15/08,九江,10.4
2021/06/15/08,安庆,9.43
2021/06/15/08,芜湖,6.72
2021/06/15/08,南京,4.97
2021/06/15/08,镇江,4.3
2021/06/15/08,长沙,31.62
2021/06/16/08,宜宾,2.53
2021/06/16/08,泸州(二郎滩),2.5
2021/06/16/08,北碚,2.42
2021/06/16/08,重庆,3.18
2021/06/16/08,寸滩,161.71
2021/06/16/08,涪陵,147.4
2021/06/16/08,万州,146.35
2021/06/16/08,秭归（郭家坝）,145.42
2021/06/16/08,宜昌,1.99
2021/06/16/08,枝江,1.22
2021/06/16/08,沙市,0.24
2021/06/16/08,监利,6.44
2021/06/16/08,城陵矶,9.99
2021/06/16/08,汉口,10.14
2021/06/16/08,黄石,10.24
2021/06/16/08,九江,10.24
2021/06/16/08,安庆,9.27
2021/06/16/08,芜湖,6.61
2021/06/16/08,南京,4.83
2021/06/16/08,镇江,3.97
2021/06/16/08,长沙,31.92
2021/06/17/08,宜宾,3.17
2021/06/17/08,泸州(二郎滩),2.9
2021/06/17/08,北碚,3.02
2021/06/17/08,重庆,3.54
2021/06/17/08,寸滩,162.11
2021/06/17/08,涪陵,147.57
2021/06/17/08,万州,146.15
2021/06/17/08,秭归（郭家坝）,145.42
2021/06/17/08,宜昌,1.95
2021/06/17/08,枝江,1.27
2021/06/17/08,沙市,0.39
2021/06/17/08,监利,6.35
2021/06/17/08,城陵矶,9.56
2021/06/17/08,汉口,9.78
2021/06/17/08,黄石,9.93
2021/06/17/08,九江,9.9
2021/06/17/08,安庆,9.12
2021/06/18/08,宜宾,4.45
2021/06/18/08,泸州(二郎滩),3.3
2021/06/18/08,北碚,8.35
2021/06/18/08,重庆,4.71
2021/06/18/08,寸滩,163.77
2021/06/18/08,涪陵,147.8
2021/06/18/08,万州,146.3
2021/06/18/08,秭归（郭家坝）,145.67
2021/06/17/08,芜湖,6.64
2021/06/17/08,南京,4.95
2021/06/17/08,镇江,3.75
2021/06/17/08,长沙,31.72
2021/06/18/08,宜昌,2.12
2021/06/18/08,枝江,1.28
2021/06/18/08,沙市,0.47
2021/06/18/08,监利,6.23
2021/06/18/08,城陵矶,9.23
2021/06/18/08,汉口,9.45
2021/06/18/08,黄石,9.62
2021/06/18/08,九江,9.65
2021/06/18/08,安庆,8.92
2021/06/18/08,芜湖,6.52
2021/06/18/08,南京,4.81
2021/06/18/08,镇江,3.53
2021/06/18/08,长沙,31.67
2021/05/31/08,宜宾,2.49
2021/05/31/08,泸州(二郎滩),2.4
2021/05/31/08,北碚,1.2
2021/05/31/08,重庆,3.03
2021/05/31/08,寸滩,161.58
2021/05/31/08,涪陵,151.36
2021/05/31/08,万州,150.83
2021/05/31/08,秭归（郭家坝）,150.37
2021/05/31/08,宜昌,2.64
2021/05/31/08,枝江,2.13
2021/05/31/08,沙市,1.81
2021/05/31/08,监利,9.16
2021/05/31/08,城陵矶,13.29
2021/05/31/08,汉口,12.87
2021/05/31/08,黄石,12.61
2021/05/31/08,九江,12.15
2021/05/31/08,安庆,10.89
2021/05/31/08,芜湖,7.72
2021/05/31/08,南京,5.78
2021/05/31/08,镇江,4.56
2021/05/31/08,长沙,33.09
2021/06/01/08,宜宾,2.31
2021/06/01/08,泸州(二郎滩),2.2
2021/06/01/08,北碚,1.68
2021/06/01/08,重庆,3.18
2021/06/01/08,寸滩,161.75
2021/06/01/08,涪陵,151.1
2021/06/01/08,万州,150.58
2021/06/01/08,秭归（郭家坝）,150.09
2021/06/01/08,宜昌,3.11
2021/06/01/08,枝江,2.42
2021/06/01/08,沙市,2.05
2021/06/01/08,监利,9.13
2021/06/01/08,城陵矶,13.13
2021/06/01/08,汉口,12.75
2021/06/01/08,黄石,12.51
2021/06/01/08,九江,12.09
2021/06/01/08,安庆,10.87
2021/06/01/08,芜湖,7.7
2021/06/01/08,南京,5.79
2021/06/01/08,镇江,4.33
2021/06/01/08,长沙,33.06
2021/06/02/08,宜宾,2.61
2021/06/02/08,泸州(二郎滩),2.28
2021/06/02/08,北碚,2.22
2021/06/02/08,重庆,3.1
2021/06/02/08,寸滩,161.65
2021/06/02/08,涪陵,150.86
2021/06/02/08,万州,150.34
2021/06/02/08,秭归（郭家坝）,149.63
2021/06/02/08,宜昌,3.44
2021/06/02/08,枝江,2.64
2021/06/02/08,沙市,2.27
2021/06/02/08,监利,9.12
2021/06/02/08,城陵矶,13.01
2021/06/02/08,汉口,12.63
2021/06/02/08,黄石,12.38
2021/06/02/08,九江,11.97
2021/06/02/08,安庆,10.73
2021/06/02/08,芜湖,7.64
2021/06/03/08,宜宾,1.94
2021/06/03/08,泸州(二郎滩),2.2
2021/06/03/08,北碚,1.1
2021/06/03/08,重庆,3.08
2021/06/03/08,寸滩,161.62
2021/06/03/08,涪陵,150.02
2021/06/03/08,万州,149.62
2021/06/03/08,秭归（郭家坝）,148.91
2021/06/03/08,宜昌,4.14
2021/06/03/08,枝江,2.99
2021/06/02/08,南京,5.83
2021/06/02/08,镇江,4.32
2021/06/02/08,长沙,32.89
2021/06/03/08,沙市,2.53
2021/06/03/08,监利,9.14
2021/06/03/08,城陵矶,12.93
2021/06/03/08,汉口,12.58
2021/06/03/08,黄石,12.34
2021/06/03/08,九江,11.86
2021/06/03/08,安庆,10.66
2021/06/03/08,芜湖,7.59
2021/06/03/08,南京,5.76
2021/06/03/08,镇江,4.26
2021/06/03/08,长沙,32.68
2021/06/04/08,宜宾,1.74
2021/06/04/08,泸州(二郎滩),1.8
2021/06/04/08,北碚,-0.03
2021/06/04/08,重庆,2.95
2021/06/04/08,寸滩,161.54
2021/06/04/08,涪陵,149.41
2021/06/04/08,万州,148.75
2021/06/04/08,秭归（郭家坝）,148.12
2021/06/04/08,宜昌,3.8
2021/06/04/08,枝江,3.16
2021/06/04/08,沙市,2.84
2021/06/04/08,监利,9.34
2021/06/04/08,城陵矶,12.92
2021/06/04/08,汉口,12.48
2021/06/04/08,黄石,12.15
2021/06/04/08,九江,11.74
2021/06/04/08,安庆,10.5
2021/06/04/08,芜湖,7.4
2021/06/04/08,南京,5.68
2021/06/05/08,宜宾,2.68
2021/06/05/08,泸州(二郎滩),1.87
2021/06/05/08,北碚,0.64
2021/06/05/08,重庆,2.82
2021/06/05/08,寸滩,161.12
2021/06/05/08,涪陵,148.79
2021/06/04/08,镇江,4.29
2021/06/04/08,长沙,32.86
2021/06/05/08,万州,148.18
2021/06/05/08,秭归（郭家坝）,147.69
2021/06/05/08,宜昌,3.01
2021/06/05/08,枝江,2.82
2021/06/05/08,沙市,2.64
2021/06/05/08,监利,9.35
2021/06/05/08,城陵矶,12.9
2021/06/05/08,汉口,12.44
2021/06/05/08,黄石,12.19
2021/06/05/08,九江,11.79
2021/06/05/08,安庆,10.49
2021/06/05/08,芜湖,7.38
2021/06/05/08,南京,5.66
2021/06/05/08,镇江,4.26
2021/06/05/08,长沙,32.9
2021/06/06/08,宜宾,2.39
2021/06/06/08,泸州(二郎滩),2.01
2021/06/06/08,北碚,0.68
2021/06/07/08,宜宾,2.07
2021/06/06/08,重庆,2.65
2021/06/06/08,寸滩,161.01
2021/06/06/08,涪陵,148.34
2021/06/06/08,万州,147.68
2021/06/06/08,秭归（郭家坝）,147.18
2021/06/07/08,泸州(二郎滩),1.9
2021/06/07/08,北碚,0
2021/06/07/08,重庆,2.49
2021/06/07/08,寸滩,160.99
2021/06/07/08,涪陵,148.04
2021/06/06/08,宜昌,2.91
2021/06/06/08,枝江,2.5
2021/06/06/08,沙市,2.23
2021/06/06/08,监利,9.15
2021/06/06/08,城陵矶,12.82
2021/06/06/08,汉口,12.43
2021/06/06/08,黄石,12.17
2021/06/06/08,九江,11.78
2021/06/06/08,安庆,10.49
2021/06/07/08,万州,147.6
2021/06/07/08,秭归（郭家坝）,146.62
2021/06/07/08,宜昌,3.14
2021/06/07/08,枝江,2.47
2021/06/07/08,沙市,2.11
2021/06/07/08,监利,8.98
2021/06/07/08,城陵矶,12.67
2021/06/07/08,汉口,12.36
2021/06/07/08,黄石,12.12
2021/06/07/08,九江,11.71
2021/06/07/08,安庆,10.43
2021/06/06/08,芜湖,7.32
2021/06/06/08,南京,5.7
2021/06/06/08,镇江,4.4
2021/06/06/08,长沙,32.5
2021/06/07/08,芜湖,7.34
2021/06/07/08,南京,5.81
2021/06/07/08,镇江,4.53
2021/06/07/08,长沙,31.69
2021/06/08/08,宜宾,2.26
2021/06/08/08,泸州(二郎滩),1.2
2021/06/08/08,北碚,0.23
2021/06/08/08,重庆,2.3
2021/06/08/08,寸滩,160.78
2021/06/08/08,涪陵,147.49
2021/06/08/08,万州,146.55
2021/06/08/08,秭归（郭家坝）,146.01
2021/06/08/08,宜昌,3.05
2021/05/21/08,宜宾,2.16
2021/05/21/08,泸州(二郎滩),2.6
2021/05/21/08,北碚,1.44
2021/05/21/08,重庆,3.03
2021/05/21/08,寸滩,161.71
2021/05/21/08,涪陵,153.93
2021/06/08/08,枝江,2.65
2021/06/08/08,沙市,2.33
2021/06/08/08,监利,8.89
2021/06/08/08,城陵矶,12.49
2021/06/08/08,汉口,12.21
2021/06/08/08,黄石,11.96
2021/06/08/08,九江,11.57
2021/06/08/08,安庆,10.37
2021/06/08/08,芜湖,7.28
2021/06/08/08,南京,5.84
2021/06/08/08,镇江,4.66
2021/06/08/08,长沙,31.21
2021/05/21/08,万州,153.6
2021/05/21/08,秭归（郭家坝）,152.93
2021/05/21/08,宜昌,4.15
2021/05/21/08,枝江,3.94
2021/05/21/08,沙市,3.66
2021/05/21/08,监利,9.25
2021/05/21/08,城陵矶,12.33
2021/05/21/08,汉口,11.18
2021/05/21/08,黄石,10.98
2021/05/21/08,九江,9.99
2021/05/21/08,安庆,8.8
2021/05/21/08,芜湖,6.03
2021/05/21/08,南京,4.35
2021/05/21/08,镇江,3.18
2021/05/21/08,长沙,35.11
2021/05/22/08,宜宾,1.74
2021/05/22/08,泸州(二郎滩),1.85
2021/05/22/08,北碚,1.01
2021/05/22/08,重庆,3.39
2021/05/22/08,寸滩,162.07
2021/05/22/08,涪陵,153.43
2021/05/22/08,万州,153
2021/05/22/08,秭归（郭家坝）,152.52
2021/05/22/08,宜昌,3.64
2021/05/22/08,枝江,3.51
2021/05/22/08,沙市,3.33
2021/05/22/08,监利,9.44
2021/05/22/08,城陵矶,12.83
2021/05/22/08,汉口,11.55
2021/05/22/08,黄石,11.03
2021/05/22/08,九江,10.32
2021/05/22/08,安庆,9.11
2021/05/22/08,芜湖,6.25
2021/05/22/08,南京,4.6
2021/05/22/08,镇江,3.4
2021/05/22/08,长沙,36.09
2021/05/23/08,宜宾,2.21
2021/05/23/08,泸州(二郎滩),1.8
2021/05/23/08,北碚,1.12
2021/05/23/08,重庆,2.79
2021/05/23/08,寸滩,161.36
2021/05/23/08,涪陵,153.16
2021/05/23/08,万州,152.8
2021/05/23/08,秭归（郭家坝）,152.29
2021/05/23/08,宜昌,3.34
2021/05/23/08,枝江,2.97
2021/05/23/08,沙市,2.81
2021/05/23/08,监利,9.55
2021/05/23/08,城陵矶,13.3
2021/05/23/08,汉口,12
2021/05/23/08,黄石,11.49
2021/05/23/08,九江,10.77
2021/05/23/08,安庆,9.41
2021/05/23/08,芜湖,6.4
2021/05/23/08,南京,4.89
2021/05/23/08,镇江,3.73
2021/05/23/08,长沙,35.99
2021/05/24/08,宜宾,1.65
2021/05/24/08,泸州(二郎滩),1.6
2021/05/24/08,北碚,2.28
2021/05/24/08,重庆,2.31
2021/05/24/08,寸滩,160.86
2021/05/24/08,涪陵,152.76
2021/05/24/08,万州,152.28
2021/05/24/08,秭归（郭家坝）,151.88
2021/05/24/08,宜昌,3.68
2021/05/24/08,枝江,2.94
2021/05/24/08,沙市,2.75
2021/05/24/08,监利,9.66
2021/05/24/08,城陵矶,13.57
2021/05/24/08,汉口,12.43
2021/05/25/08,宜宾,2.09
2021/05/25/08,泸州(二郎滩),1.6
2021/05/25/08,北碚,1.8
2021/05/25/08,重庆,2.45
2021/05/25/08,寸滩,161.04
2021/05/25/08,涪陵,152.33
2021/05/25/08,万州,152.07
2021/05/25/08,秭归（郭家坝）,151.39
2021/05/24/08,黄石,11.99
2021/05/24/08,九江,11.34
2021/05/24/08,安庆,9.92
2021/05/24/08,芜湖,6.77
2021/05/24/08,南京,5.32
2021/05/24/08,镇江,4.13
2021/05/24/08,长沙,33.93
2021/05/25/08,宜昌,3.55
2021/05/25/08,枝江,3.09
2021/05/25/08,沙市,2.91
2021/05/25/08,监利,9.78
2021/05/25/08,城陵矶,13.66
2021/05/25/08,汉口,12.71
2021/05/25/08,黄石,12.4
2021/05/25/08,九江,11.8
2021/05/25/08,安庆,10.38
2021/05/25/08,芜湖,7.14
2021/05/25/08,南京,5.71
2021/05/25/08,镇江,4.57
2021/05/25/08,长沙,33.54
2021/05/27/08,宜宾,2.24
2021/05/27/08,泸州(二郎滩),1.53
2021/05/27/08,北碚,1.6
2021/05/27/08,重庆,2.78
2021/05/27/08,寸滩,161.28
2021/05/27/08,涪陵,151.56
2021/05/27/08,万州,151.15
2021/05/27/08,秭归（郭家坝）,150.65
2021/05/27/08,宜昌,3.28
2021/05/27/08,枝江,2.88
2021/05/27/08,沙市,2.79
2021/05/27/08,监利,9.85
2021/05/27/08,城陵矶,13.75
2021/05/27/08,汉口,13.13
2021/05/27/08,黄石,12.79
2021/05/27/08,九江,12.14
2021/05/27/08,安庆,10.9
2021/05/27/08,芜湖,7.64
2021/05/26/08,宜宾,1.63
2021/05/26/08,泸州(二郎滩),1.78
2021/05/26/08,北碚,0.92
2021/05/26/08,重庆,2.57
2021/05/26/08,寸滩,161.2
2021/05/26/08,涪陵,151.9
2021/05/26/08,万州,151.46
2021/05/27/08,南京,6.14
2021/05/27/08,镇江,5.27
2021/05/27/08,长沙,33.4
2021/05/26/08,秭归（郭家坝）,150.97
2021/05/26/08,宜昌,3.39
2021/05/26/08,枝江,3.08
2021/05/26/08,沙市,2.94
2021/05/26/08,监利,9.84
2021/05/26/08,城陵矶,13.71
2021/05/26/08,汉口,12.91
2021/05/26/08,黄石,12.62
2021/05/26/08,九江,12.04
2021/05/26/08,安庆,10.71
2021/05/26/08,芜湖,7.35
2021/05/26/08,南京,6.08
2021/05/26/08,镇江,5.04
2021/05/26/08,长沙,34.01
2021/05/28/08,宜宾,1.61
2021/05/28/08,泸州(二郎滩),2.8
2021/05/28/08,北碚,3.12
2021/05/28/08,重庆,2.95
2021/05/28/08,寸滩,161.51
2021/05/28/08,涪陵,151.25
2021/05/28/08,万州,150.83
2021/05/28/08,秭归（郭家坝）,150.4
2021/05/28/08,宜昌,2.88
2021/05/28/08,枝江,2.85
2021/05/28/08,沙市,2.81
2021/05/28/08,监利,9.82
2021/05/28/08,城陵矶,13.67
2021/05/28/08,汉口,13.17
2021/05/28/08,黄石,12.83
2021/05/28/08,九江,12.19
2021/05/28/08,安庆,10.91
2021/05/28/08,芜湖,7.73
2021/05/28/08,南京,6.18
2021/05/28/08,镇江,5.6
2021/05/28/08,长沙,33.36
2021/05/29/08,宜宾,2.52
2021/05/29/08,泸州(二郎滩),2.7
2021/05/29/08,北碚,1.7
2021/05/29/08,重庆,3.3
2021/05/29/08,寸滩,161.92
2021/05/29/08,涪陵,151.14
2021/05/29/08,万州,150.68
2021/05/29/08,秭归（郭家坝）,150.4
2021/05/29/08,宜昌,2.1
2021/05/29/08,枝江,2.34
2021/05/29/08,沙市,2.36
2021/05/29/08,监利,9.63
2021/05/11/11,宜宾,2.31
2021/05/29/08,城陵矶,13.56
2021/05/29/08,汉口,13.08
2021/05/29/08,黄石,12.79
2021/05/29/08,九江,12.19
2021/05/29/08,安庆,10.99
2021/05/29/08,芜湖,7.72
2021/05/11/11,泸州(二郎滩),2.6
2021/05/11/11,北碚,2.61
2021/05/11/11,重庆,4.05
2021/05/11/11,寸滩,162.93
2021/05/11/11,涪陵,157.4
2021/05/11/11,万州,157.43
2021/05/11/11,秭归（郭家坝）,156.63
2021/05/11/11,宜昌,4.34
2021/05/29/08,南京,5.9
2021/05/29/08,镇江,5.61
2021/05/29/08,长沙,33.57
2021/05/11/11,枝江,3.3
2021/05/11/11,沙市,2.66
2021/05/11/11,监利,7.15
2021/05/11/11,城陵矶,9.15
2021/05/11/11,汉口,8.4
2021/05/11/11,黄石,7.93
2021/05/11/11,九江,7.37
2021/05/11/11,安庆,6.34
2021/05/11/11,芜湖,4.41
2021/05/11/11,南京,3.92
2021/05/11/11,镇江,3.52
2021/05/11/11,长沙,31.95
2021/05/12/11,宜宾,2.35
2021/05/12/11,泸州(二郎滩),2.7
2021/05/12/11,北碚,1.24
2021/05/12/11,重庆,3.48
2021/05/12/11,寸滩,162.31
2021/05/12/11,涪陵,156.89
2021/05/12/11,万州,156.77
2021/05/13/11,宜宾,2.47
2021/05/13/11,泸州(二郎滩),2.95
2021/05/13/11,北碚,1.64
2021/05/12/11,秭归（郭家坝）,156.09
2021/05/12/11,宜昌,4.7
2021/05/12/11,枝江,3.31
2021/05/12/11,沙市,2.72
2021/05/12/11,监利,7.28
2021/05/12/11,城陵矶,9.35
2021/05/12/11,汉口,8.53
2021/05/12/11,黄石,8.1
2021/05/13/11,重庆,3.82
2021/05/13/11,寸滩,162.66
2021/05/13/11,涪陵,156.37
2021/05/13/11,万州,156.15
2021/05/13/11,秭归（郭家坝）,155.43
2021/05/13/11,宜昌,4.37
2021/05/13/11,枝江,3.45
2021/05/13/11,沙市,2.87
2021/05/13/11,监利,7.46
2021/05/13/11,城陵矶,9.53
2021/05/13/11,汉口,8.7
2021/05/12/11,九江,7.48
2021/05/12/11,安庆,6.69
2021/05/12/11,芜湖,4.5
2021/05/12/11,南京,4.02
2021/05/12/11,镇江,3.75
2021/05/12/11,长沙,32.1
2021/05/13/11,黄石,8.27
2021/05/13/11,九江,7.67
2021/05/13/11,安庆,6.86
2021/05/13/11,芜湖,4.63
2021/05/13/11,南京,4.09
2021/05/13/11,镇江,3.97
2021/05/13/11,长沙,32.21
2021/05/14/08,宜宾,2.6
2021/05/14/08,泸州(二郎滩),2.9
2021/05/14/08,北碚,2.2
2021/05/14/08,重庆,4.45
2021/05/14/08,寸滩,163.17
2021/05/14/08,涪陵,155.9
2021/05/14/08,万州,155.55
2021/05/14/08,秭归（郭家坝）,154.77
2021/05/14/08,宜昌,5.01
2021/05/14/08,枝江,3.59
2021/05/14/08,沙市,2.93
2021/05/14/08,监利,7.58
2021/05/14/08,城陵矶,9.73
2021/05/14/08,汉口,8.94
2021/05/14/08,黄石,8.49
2021/05/14/08,九江,7.93
2021/05/14/08,安庆,7.06
2021/05/16/08,宜宾,2.37
2021/05/16/08,泸州(二郎滩),3.1
2021/05/16/08,北碚,3.13
2021/05/16/08,重庆,4.79
2021/05/16/08,寸滩,163.59
2021/05/16/08,涪陵,156.01
2021/05/16/08,万州,155.55
2021/05/16/08,秭归（郭家坝）,154.85
2021/05/16/08,宜昌,3.97
2021/05/15/08,宜宾,3.21
2021/05/15/08,泸州(二郎滩),3.1
2021/05/15/08,北碚,1.37
2021/05/15/08,重庆,4.27
2021/05/15/08,寸滩,163.04
2021/05/15/08,涪陵,155.73
2021/05/15/08,万州,155.35
2021/05/15/08,秭归（郭家坝）,154.64
2021/05/14/08,芜湖,4.76
2021/05/14/08,南京,3.99
2021/05/14/08,镇江,4
2021/05/14/08,长沙,32.27
2021/05/16/08,枝江,3.62
2021/05/16/08,沙市,3.13
2021/05/16/08,监利,7.98
2021/05/16/08,城陵矶,10.33
2021/05/16/08,汉口,9.78
2021/05/16/08,黄石,9.27
2021/05/16/08,九江,8.51
2021/05/16/08,安庆,7.55
2021/05/16/08,芜湖,5.12
2021/05/16/08,南京,3.7
2021/05/16/08,镇江,3.79
2021/05/16/08,长沙,32.13
2021/05/15/08,宜昌,4.84
2021/05/15/08,枝江,3.72
2021/05/15/08,沙市,3.16
2021/05/15/08,监利,7.78
2021/05/15/08,城陵矶,10
2021/05/15/08,汉口,9.22
2021/05/15/08,黄石,8.73
2021/05/15/08,九江,8.16
2021/05/15/08,安庆,7.27
2021/05/15/08,芜湖,4.91
2021/05/15/08,南京,3.74
2021/05/15/08,镇江,3.87
2021/05/15/08,长沙,32.32
2021/05/17/08,宜宾,2.23
2021/05/17/08,泸州(二郎滩),2.8
2021/05/17/08,北碚,2.54
2021/05/17/08,重庆,4.6
2021/05/17/08,寸滩,163.42
2021/05/17/08,涪陵,156.18
2021/05/17/08,万州,155.53
2021/05/17/08,秭归（郭家坝）,154.83
2021/05/17/08,宜昌,4.6
2021/05/18/08,宜宾,2.18
2021/05/18/08,泸州(二郎滩),2.7
2021/05/18/08,北碚,2.3
2021/05/18/08,重庆,4.16
2021/05/18/08,寸滩,162.91
2021/05/18/08,涪陵,155.75
2021/05/18/08,万州,155.35
2021/05/18/08,秭归（郭家坝）,154.64
2021/05/17/08,枝江,3.63
2021/05/17/08,沙市,3.19
2021/05/17/08,监利,8.16
2021/05/17/08,城陵矶,10.68
2021/05/17/08,汉口,10.28
2021/05/17/08,黄石,9.74
2021/05/17/08,九江,8.87
2021/05/17/08,安庆,7.9
2021/05/17/08,芜湖,5.32
2021/05/17/08,南京,3.77
2021/05/17/08,镇江,3.4
2021/05/18/08,宜昌,4.66
2021/05/18/08,枝江,3.73
2021/05/18/08,沙市,3.3
2021/05/18/08,监利,8.43
2021/05/18/08,城陵矶,11.06
2021/05/18/08,汉口,10.57
2021/05/18/08,黄石,9.98
2021/05/18/08,九江,9.22
2021/05/18/08,安庆,8.17
2021/05/18/08,芜湖,5.52
2021/05/17/08,长沙,32.18
2021/05/18/08,南京,3.9
2021/05/18/08,镇江,3.11
2021/05/18/08,长沙,31.79
2021/05/19/08,宜宾,1.7
2021/05/19/08,泸州(二郎滩),2.4
2021/05/19/08,北碚,1.42
2021/05/19/08,重庆,3.92
2021/05/19/08,寸滩,162.73
2021/05/19/08,涪陵,155.31
2021/05/19/08,万州,154.8
2021/05/19/08,秭归（郭家坝）,154.06
2021/05/19/08,宜昌,5.19
2021/05/19/08,枝江,3.97
2021/05/19/08,沙市,3.46
2021/05/19/08,监利,8.67
2021/05/19/08,城陵矶,11.36
2021/05/19/08,汉口,10.74
2021/05/19/08,黄石,10.2
2021/05/19/08,九江,9.47
2021/05/19/08,安庆,8.27
2021/05/19/08,芜湖,5.69
2021/05/19/08,南京,4.05
2021/05/19/08,镇江,2.99
2021/05/01/11,宜宾,1.67
2021/05/01/11,泸州(二郎滩),1.17
2021/05/01/11,北碚,2.68
2021/05/01/11,重庆,3.37
2021/05/01/11,寸滩,162.36
2021/05/01/11,涪陵,158.85
2021/05/01/11,万州,159.1
2021/05/01/11,秭归（郭家坝）,158.75
2021/05/01/11,宜昌,1.47
2021/05/19/08,长沙,31.94
2021/05/01/11,枝江,1.78
2021/05/01/11,沙市,1.43
2021/05/01/11,监利,6.96
2021/05/01/11,城陵矶,9.45
2021/05/01/11,汉口,8.73
2021/05/01/11,黄石,8.29
2021/05/01/11,九江,7.55
2021/05/01/11,安庆,6.7
2021/05/01/11,芜湖,4.54
2021/05/01/11,南京,3.18
2021/05/01/11,镇江,3.63
2021/05/01/11,长沙,32.19
2021/05/02/11,宜宾,1.5
2021/05/02/11,泸州(二郎滩),1.7
2021/05/02/11,北碚,0.91
2021/05/02/11,重庆,3.12
2021/05/02/11,寸滩,162.14
2021/05/02/11,涪陵,158.83
2021/05/02/11,万州,159.05
2021/05/02/11,秭归（郭家坝）,158.72
2021/05/02/11,宜昌,1.13
2021/05/02/11,枝江,0.98
2021/05/02/11,沙市,0.52
2021/05/02/11,监利,6.54
2021/05/02/11,城陵矶,9.3
2021/05/02/11,汉口,8.65
2021/05/02/11,黄石,8.23
2021/05/02/11,九江,7.58
2021/05/02/11,安庆,6.77
2021/05/02/11,芜湖,4.59
2021/05/03/11,宜宾,1.31
2021/05/03/11,泸州(二郎滩),1
2021/05/03/11,北碚,3.18
2021/05/03/11,重庆,3.69
2021/05/03/11,寸滩,162.7
2021/05/02/11,南京,3.26
2021/05/02/11,镇江,2.93
2021/05/02/11,长沙,31.98
2021/05/03/11,涪陵,158.8
2021/05/03/11,万州,158.85
2021/05/03/11,秭归（郭家坝）,158.49
2021/05/03/11,宜昌,1.82
2021/05/03/11,枝江,0.89
2021/05/03/11,沙市,0.07
2021/05/03/11,监利,6.13
2021/05/03/11,城陵矶,9.1
2021/05/03/11,汉口,8.54
2021/05/03/11,黄石,8.2
2021/05/03/11,九江,7.6
2021/05/03/11,安庆,6.77
2021/05/03/11,芜湖,4.6
2021/05/03/11,南京,3.34
2021/05/03/11,镇江,2.6
2021/05/03/11,长沙,31.94
2021/05/04/11,宜宾,1.78
2021/05/04/11,泸州(二郎滩),1.25
2021/05/04/11,北碚,2.68
2021/05/04/11,重庆,3.7
2021/05/04/11,寸滩,162.76
2021/05/04/11,涪陵,158.98
2021/05/04/11,万州,159.08
2021/05/04/11,秭归（郭家坝）,158.64
2021/05/04/11,宜昌,1.85
2021/05/04/11,枝江,1.21
2021/05/04/11,沙市,0.35
2021/05/04/11,监利,6.01
2021/05/04/11,城陵矶,9.07
2021/05/04/11,汉口,8.44
2021/05/04/11,黄石,8.07
2021/05/04/11,九江,7.58
2021/05/04/11,安庆,6.83
2021/05/04/11,芜湖,4.59
2021/05/04/11,南京,3.29
2021/05/04/11,镇江,2.42
2021/05/05/11,宜宾,3.35
2021/05/05/11,泸州(二郎滩),1.8
2021/05/04/11,长沙,31.71
2021/05/05/11,北碚,2.59
2021/05/05/11,重庆,3.49
2021/05/05/11,寸滩,162.59
2021/05/05/11,涪陵,159.01
2021/05/05/11,万州,158.95
2021/05/05/11,秭归（郭家坝）,158.71
2021/05/05/11,宜昌,1.88
2021/05/05/11,枝江,1.21
2021/05/05/11,沙市,0.38
2021/05/05/11,监利,6.02
2021/05/05/11,城陵矶,9.02
2021/05/05/11,汉口,8.36
2021/05/05/11,黄石,7.99
2021/05/05/11,九江,7.53
2021/05/05/11,安庆,6.75
2021/05/05/11,芜湖,4.51
2021/05/05/11,南京,3.22
2021/05/05/11,镇江,2.41
2021/05/05/11,长沙,31.76
2021/05/06/11,宜宾,2.75
2021/05/06/11,泸州(二郎滩),2.4
2021/05/06/11,北碚,1.83
2021/05/06/11,重庆,4.03
2021/05/06/11,寸滩,163.09
2021/05/06/11,涪陵,159.16
2021/05/06/11,万州,159.25
2021/05/06/11,秭归（郭家坝）,158.72
2021/05/06/11,宜昌,2.43
2021/05/06/11,枝江,1.43
2021/05/06/11,沙市,0.5
2021/05/06/11,监利,6.02
2021/05/06/11,城陵矶,8.97
2021/05/06/11,汉口,8.31
2021/05/06/11,黄石,7.94
2021/05/06/11,九江,7.47
