time,location,water_level
2015/04/04/11,监利,4.17
2015/04/04/11,城陵矶,5.83
2015/04/04/11,汉口,5.18
2015/04/04/11,黄石,5.03
2015/04/04/11,九江,4.62
2015/04/04/11,安庆,4.51
2015/04/04/11,芜湖,2.92
2015/04/04/11,南京,3.17
2015/04/04/11,镇江,3.06
2015/04/04/11,湘江长沙,30.53
2015/04/05/11 ,宜宾,2.1
2015/04/05/11 ,泸州二郎滩,2.5
2015/04/05/11 ,重庆,6.69
2015/04/05/11 ,涪陵（清溪场）,165.24
2015/04/05/11 ,万州,165.34
2015/04/05/11 ,茅坪,165.15
2015/04/05/11 ,宜昌,0.88
2015/04/05/11 ,沙市,-0.14
2015/04/05/11 ,监利,4.36
2015/04/05/11 ,城陵矶,6.59
2015/04/05/11 ,汉口,5.85
2015/04/05/11 ,黄石,5.61
2015/04/05/11 ,九江,5.11
2015/04/05/11 ,安庆,4.97
2015/04/05/11 ,芜湖,3.14
2015/04/05/11 ,南京,3.08
2015/04/05/11 ,镇江,3.15
2015/04/05/11 ,湘江长沙,30.53
2015/04/06/11,宜宾,2
2015/04/06/11,泸州二郎滩,2.4
2015/04/06/11,重庆,6.7
2015/04/06/11,涪陵（清溪场）,165.6
2015/04/06/11,万州,165.8
2015/04/06/11,茅坪,165.54
2015/04/06/11,宜昌,0.81
2015/04/06/11,沙市,-0.18
2015/04/06/11,监利,4.49
2015/04/06/11,城陵矶,6.77
2015/04/06/11,汉口,6.61
2015/04/06/11,黄石,6.43
2015/04/06/11,九江,5.72
2015/04/06/11,安庆,5.45
2015/04/06/11,芜湖,3.59
2015/04/06/11,南京,3.31
2015/04/06/11,镇江,3.5
2015/04/06/11,湘江长沙,30.24
2015/04/07/11 ,宜宾,2
2015/04/07/11 ,泸州二郎滩,2.4
2015/04/07/11 ,重庆,6.89
2015/04/07/11 ,涪陵（清溪场）,165.94
2015/04/07/11 ,万州,165.1
2015/04/07/11 ,茅坪,165.86
2015/04/07/11 ,宜昌,0.81
2015/04/07/11 ,沙市,-0.23
2015/04/07/11 ,监利,4.58
2015/04/07/11 ,城陵矶,6.97
2015/04/07/11 ,汉口,7.07
2015/04/07/11 ,黄石,7.02
2015/04/07/11 ,九江,6.33
2015/04/07/11 ,安庆,6.05
2015/04/07/11 ,芜湖,4.06
2015/04/07/11 ,南京,3.42
2015/04/07/11 ,镇江,3.65
2015/04/07/11 ,湘江长沙,30.11
2015/04/08/11 ,宜宾,2.1
2015/04/08/11 ,泸州二郎滩,2.4
2015/04/08/11 ,重庆,7.1
2015/04/08/11 ,涪陵（清溪场）,166.23
2015/04/08/11 ,万州,166.44
2015/04/08/11 ,茅坪,166.19
2015/04/08/11 ,宜昌,0.79
2015/04/08/11 ,沙市,-0.18
2015/04/08/11 ,监利,4.68
2015/04/08/11 ,城陵矶,7.34
2015/04/08/11 ,汉口,7.31
2015/04/08/11 ,黄石,7.25
2015/04/08/11 ,九江,6.69
2015/04/08/11 ,安庆,6.45
2015/04/08/11 ,芜湖,4.36
2015/04/08/11 ,南京,3.36
2015/04/08/11 ,镇江,3.4
2015/04/08/11 ,湘江长沙,30.41
2015/04/09/11,宜宾,2.2
2015/04/09/11,泸州二郎滩,2.6
2015/04/09/11,重庆,7.3
2015/04/09/11,涪陵（清溪场）,166.47
2015/04/09/11,万州,166.67
2015/04/09/11,茅坪,166.39
2015/04/09/11,宜昌,0.82
2015/04/09/11,沙市,-0.26
2015/04/09/11,监利,4.85
2015/04/09/11,城陵矶,7.79
2015/04/09/11,汉口,7.56
2015/04/09/11,黄石,7.43
2015/04/09/11,九江,6.98
2015/04/09/11,安庆,6.7
2015/04/09/11,芜湖,4.48
2015/04/09/11,南京,3.41
2015/04/09/11,镇江,3.07
2015/04/09/11,湘江长沙,30.31
2015/04/10/11,宜宾,2.3
2015/04/10/11,泸州二郎滩,2.7
2015/04/10/11,重庆,7.5
2015/04/10/11,涪陵（清溪场）,166.57
2015/04/10/11,万州,166.75
2015/04/10/11,茅坪,166.51
2015/04/10/11,宜昌,1.42
2015/04/10/11,沙市,-0.08
2015/04/10/11,监利,4.92
2015/04/10/11,城陵矶,7.89
2015/04/10/11,汉口,7.69
2015/04/10/11,黄石,7.59
2015/04/10/11,九江,7.14
2015/04/10/11,安庆,6.83
2015/04/10/11,芜湖,4.55
2015/04/10/11,南京,3.46
2015/04/10/11,镇江,2.76
2015/04/10/11,湘江长沙,30.31
2015/04/11/11 ,宜宾,2.3
2015/04/11/11 ,泸州二郎滩,2.7
2015/04/11/11 ,重庆,7.82
2015/04/11/11 ,涪陵（清溪场）,166.71
2015/04/11/11 ,万州,166.85
2015/04/11/11 ,茅坪,166.63
2015/04/11/11 ,宜昌,1.4
2015/04/11/11 ,沙市,0.11
2015/04/11/11 ,监利,5.05
2015/04/11/11 ,城陵矶,7.92
2015/04/11/11 ,汉口,7.75
2015/04/11/11 ,黄石,7.65
2015/04/11/11 ,九江,7.23
2015/04/11/11 ,安庆,6.92
2015/04/11/11 ,芜湖,4.6
2015/04/11/11 ,南京,3.53
2015/04/11/11 ,镇江,2.56
2015/04/11/11 ,湘江长沙,30.63
2015/04/13/11,宜宾,2.3
2015/04/13/11,泸州二郎滩,2.6
2015/04/13/11,重庆,7.98
2015/04/13/11,涪陵（清溪场）,166.95
2015/04/13/11,万州,166.13
2015/04/13/11,茅坪,166.94
2015/04/13/11,宜昌,0.93
2015/04/13/11,沙市,0.14
2015/04/13/11,监利,5.07
2015/04/13/11,城陵矶,7.77
2015/04/13/11,汉口,7.61
2015/04/13/11,黄石,7.59
2015/04/13/11,九江,7.22
2015/04/13/11,安庆,6.93
2015/04/13/11,芜湖,4.59
2015/04/13/11,南京,3.52
2015/04/13/11,镇江,2.48
2015/04/13/11,湘江长沙,30.65
2015/04/14/11,宜宾,2.2
2015/04/14/11,泸州二郎滩,2.6
2015/04/14/11,重庆,8.23
2015/04/14/11,涪陵（清溪场）,167.26
2015/04/14/11,万州,167.4
2015/04/14/11,茅坪,167.2
2015/04/14/11,宜昌,0.62
2015/04/14/11,沙市,-0.15
2015/04/14/11,监利,4.95
2015/04/14/11,城陵矶,7.59
2015/04/14/11,汉口,7.51
2015/04/14/11,黄石,7.49
2015/04/14/11,九江,7.13
2015/04/14/11,安庆,6.85
2015/04/14/11,芜湖,4.49
2015/04/14/11,南京,3.44
2015/04/14/11,镇江,2.45
2015/04/14/11,湘江长沙,30.6
2015/04/16/11,宜宾,2
2015/04/16/11,泸州二郎滩,2.5
2015/04/16/11,重庆,8.49
2015/04/16/11,涪陵（清溪场）,167.65
2015/04/16/11,万州,167.8
2015/04/16/11,茅坪,167.64
2015/04/16/11,宜昌,0.55
2015/04/16/11,沙市,-0.57
2015/04/16/11,监利,4.39
2015/04/16/11,城陵矶,6.98
2015/04/16/11,汉口,7.15
2015/04/16/11,黄石,7.22
2015/04/16/11,九江,7.89
2015/04/16/11,安庆,6.68
2015/04/16/11,芜湖,4.38
2015/04/16/11,南京,3.67
2015/04/16/11,镇江,2.79
2015/04/16/11,湘江长沙,30.47
2015/04/17/11 ,宜宾,1.9
2015/04/17/11 ,泸州二郎滩,2.4
2015/04/17/11 ,重庆,8.65
2015/04/17/11 ,涪陵（清溪场）,167.91
2015/04/17/11 ,万州,168.05
2015/04/17/11 ,茅坪,167.81
2015/04/17/11 ,宜昌,0.79
2015/04/17/11 ,沙市,-0.79
2015/04/17/11 ,监利,4.12
2015/04/17/11 ,城陵矶,6.61
2015/04/17/11 ,汉口,6.9
2015/04/17/11 ,黄石,7.02
2015/04/17/11 ,九江,6.69
2015/04/17/11 ,安庆,6.54
2015/04/17/11 ,芜湖,4.33
2015/04/17/11 ,南京,4.06
2015/04/17/11 ,镇江,3.27
2015/04/17/11 ,湘江长沙,30.5
2015/04/18/11,宜宾,1.7
2015/04/18/11,泸州二郎滩,2.2
2015/04/18/11,重庆,8.75
2015/04/18/11,涪陵（清溪场）,168.14
2015/04/18/11,万州,168.31
2015/04/18/11,茅坪,167.96
2015/04/18/11,宜昌,1.19
2015/04/18/11,沙市,-0.57
2015/04/18/11,监利,3.92
2015/04/18/11,城陵矶,6.24
2015/04/18/11,汉口,6.58
2015/04/18/11,黄石,6.74
2015/04/18/11,九江,6.5
2015/04/18/11,安庆,6.45
2015/04/18/11,芜湖,4.3
2015/04/18/11,南京,4.07
2015/04/18/11,镇江,3.46
2015/04/18/11,湘江长沙,30.52
2015/04/19/11,宜宾,1.7
2015/04/19/11,泸州二郎滩,2.4
2015/04/19/11,重庆,8.6
2015/04/19/11,涪陵（清溪场）,168.04
2015/04/19/11,万州,168.26
2015/04/19/11,茅坪,167.9
2015/04/19/11,宜昌,1.79
2015/04/19/11,沙市,0.23
2015/04/19/11,监利,3.99
2015/04/19/11,城陵矶,6.03
2015/04/19/11,汉口,6.3
2015/04/19/11,黄石,6.47
2015/04/19/11,九江,6.24
2015/04/19/11,安庆,6.26
2015/04/19/11,芜湖,4.15
2015/04/19/11,南京,4.04
2015/04/19/11,镇江,3.74
2015/04/19/11,湘江长沙,30.65
2015/04/20/11 ,宜宾,1.9
2015/04/20/11 ,泸州二郎滩,2.5
2015/04/20/11 ,重庆,8.5
2015/04/20/11 ,涪陵（清溪场）,167.89
2015/04/20/11 ,万州,168.13
2015/04/20/11 ,茅坪,167.68
2015/04/20/11 ,宜昌,2.14
2015/04/20/11 ,沙市,0.94
2015/04/20/11 ,监利,4.48
2015/04/20/11 ,城陵矶,6.09
2015/04/20/11 ,汉口,6.07
2015/04/20/11 ,黄石,6.21
2015/04/20/11 ,九江,6
2015/04/20/11 ,安庆,6.07
2015/04/20/11 ,芜湖,4.1
2015/04/20/11 ,南京,3.86
2015/04/20/11 ,镇江,3.89
2015/04/20/11 ,湘江长沙,30.73
2015/04/21/11,宜宾,1.3
2015/04/21/11,泸州二郎滩,2.3
2015/04/21/11,重庆,8.27
2015/04/21/11,涪陵（清溪场）,167.51
2015/04/21/11,万州,167.71
2015/04/21/11,茅坪,167.28
2015/04/21/11,宜昌,3.33
2015/04/21/11,沙市,1.51
2015/04/21/11,监利,4.87
2015/04/21/11,城陵矶,6.36
2015/04/21/11,汉口,6.06
2015/04/21/11,黄石,6.05
2015/04/21/11,九江,5.79
2015/04/21/11,安庆,5.86
2015/04/21/11,芜湖,3.99
2015/04/21/11,南京,3.31
2015/04/21/11,镇江,3.75
2015/04/21/11,湘江长沙,30.63
2015/04/22/11,宜宾,1.4
2015/04/22/11,泸州二郎滩,1.6
2015/04/22/11,重庆,7.99
2015/04/22/11,涪陵（清溪场）,167.08
2015/04/22/11,万州,167.26
2015/04/22/11,茅坪,166.85
2015/04/22/11,宜昌,3.42
2015/04/22/11,沙市,2.04
2015/04/22/11,监利,5.17
2015/04/22/11,城陵矶,6.67
2015/04/22/11,汉口,6.15
2015/04/22/11,黄石,6.02
2015/04/22/11,九江,5.66
2015/04/22/11,安庆,5.7
2015/04/22/11,芜湖,3.88
2015/04/22/11,南京,3.04
2015/04/22/11,镇江,3.34
2015/04/22/11,湘江长沙,30.75
2015/04/23/11 ,宜宾,1.9
2015/04/23/11 ,泸州二郎滩,2
2015/04/23/11 ,重庆,7.27
2015/04/23/11 ,涪陵（清溪场）,166.56
2015/04/23/11 ,万州,166.78
2015/04/23/11 ,茅坪,166.39
2015/04/23/11 ,宜昌,3.39
2015/04/23/11 ,沙市,2.09
2015/04/23/11 ,监利,5.42
2015/04/23/11 ,城陵矶,6.93
2015/04/23/11 ,汉口,6.27
2015/04/23/11 ,黄石,6.04
2015/04/23/11 ,九江,5.57
2015/04/23/11 ,安庆,5.55
2015/04/23/11 ,芜湖,3.74
2015/04/23/11 ,南京,2.93
2015/04/23/11 ,镇江,2.82
2015/04/23/11 ,湘江长沙,30.71
2015/04/24/11,宜宾,1.7
2015/04/24/11,泸州二郎滩,2.2
2015/04/24/11,重庆,6.8
2015/04/24/11,涪陵（清溪场）,165.98
2015/04/24/11,万州,166.16
2015/04/24/11,茅坪,165.88
2015/04/24/11,宜昌,2.98
2015/04/24/11,沙市,2.17
2015/04/24/11,监利,5.54
2015/04/24/11,城陵矶,7.06
2015/04/24/11,汉口,6.36
2015/04/24/11,黄石,6.06
2015/04/24/11,九江,5.51
2015/04/24/11,安庆,5.43
2015/04/24/11,芜湖,3.63
2015/04/24/11,南京,2.83
2015/04/24/11,镇江,2.18
2015/04/24/11,湘江长沙,30.62
2015/04/25/11,宜宾,1.7
2015/04/25/11,泸州二郎滩,2.5
2015/04/25/11,重庆,6.5
2015/04/25/11,涪陵（清溪场）,165.39
2015/04/25/11,万州,165.61
2015/04/25/11,茅坪,165.22
2015/04/25/11,宜昌,3.25
2015/04/25/11,沙市,2.22
2015/04/25/11,监利,5.7
2015/04/25/11,城陵矶,7.13
2015/04/25/11,汉口,6.42
2015/04/25/11,黄石,6.1
2015/04/25/11,九江,5.45
2015/04/25/11,安庆,5.3
2015/04/25/11,芜湖,3.47
2015/04/25/11,南京,2.73
2015/04/25/11,镇江,1.96
2015/04/25/11,湘江长沙,30.57
2015/04/26/11 ,宜宾,2.1
2015/04/26/11 ,泸州二郎滩,2.4
2015/04/26/11 ,重庆,6.24
2015/04/26/11 ,涪陵（清溪场）,164.84
2015/04/26/11 ,万州,165
2015/04/26/11 ,茅坪,164.59
2015/04/26/11 ,宜昌,3.15
2015/04/26/11 ,沙市,2.23
2015/04/26/11 ,监利,5.66
2015/04/26/11 ,城陵矶,7.2
2015/04/26/11 ,汉口,6.45
2015/04/26/11 ,黄石,6.09
2015/04/26/11 ,九江,5.4
2015/04/26/11 ,安庆,5.2
2015/04/26/11 ,芜湖,3.35
2015/04/26/11 ,南京,2.64
2015/04/26/11 ,镇江,1.84
2015/04/26/11 ,湘江长沙,30.45
2015/04/27/11,宜宾,2.2
2015/04/27/11,泸州二郎滩,2.7
2015/04/27/11,重庆,5.8
2015/04/27/11,涪陵（清溪场）,164.25
2015/04/27/11,万州,164.39
2015/04/27/11,茅坪,164
2015/04/27/11,宜昌,3.53
2015/04/27/11,沙市,2.23
2015/04/27/11,监利,5.63
2015/04/27/11,城陵矶,7.16
2015/04/27/11,汉口,6.47
2015/04/27/11,黄石,6.11
2015/04/27/11,九江,5.35
2015/04/27/11,安庆,5.1
2015/04/27/11,芜湖,3.25
2015/04/27/11,南京,2.6
2015/04/27/11,镇江,1.86
2015/04/27/11,湘江长沙,30.51
2015/04/28/11,宜宾,2.2
2015/04/28/11,泸州二郎滩,2.4
2015/04/28/11,重庆,5.55
2015/04/28/11,涪陵（清溪场）,163.68
2015/04/28/11,万州,163.79
2015/04/28/11,茅坪,163.53
2015/04/28/11,宜昌,2.82
2015/04/28/11,沙市,2.28
2015/04/28/11,监利,5.64
2015/04/28/11,城陵矶,7.14
2015/04/28/11,汉口,6.43
2015/04/28/11,黄石,6.08
2015/04/28/11,九江,5.28
2015/04/28/11,安庆,5
2015/04/28/11,芜湖,3.19
2015/04/28/11,南京,2.55
2015/04/28/11,镇江,1.9
2015/04/28/11,湘江长沙,30.52
2015/04/29/11 ,宜宾,2.2
2015/04/29/11 ,泸州二郎滩,2.4
2015/04/29/11 ,重庆,5.03
2015/04/29/11 ,涪陵（清溪场）,163.09
2015/04/29/11 ,万州,163.24
2015/04/29/11 ,茅坪,162.88
2015/04/29/11 ,宜昌,3.1
2015/04/29/11 ,沙市,2.18
2015/04/29/11 ,监利,5.53
2015/04/29/11 ,城陵矶,7.12
2015/04/29/11 ,汉口,6.38
2015/04/29/11 ,黄石,6.01
2015/04/29/11 ,九江,5.19
2015/04/29/11 ,安庆,4.9
2015/04/29/11 ,芜湖,3.15
2015/04/29/11 ,南京,2.71
2015/04/29/11 ,镇江,2.07
2015/04/29/11 ,湘江长沙,30.42
2015/04/30/11,宜宾,1.9
2015/04/30/11,泸州二郎滩,2.4
2015/04/30/11,重庆,4.73
2015/04/30/11,涪陵（清溪场）,162.58
2015/04/30/11,万州,162.68
2015/04/30/11,茅坪,162.29
2015/04/30/11,宜昌,3.01
2015/04/30/11,沙市,2.09
2015/04/30/11,监利,5.51
2015/04/30/11,城陵矶,7.06
2015/04/30/11,汉口,6.33
2015/04/30/11,黄石,5.92
2015/04/30/11,九江,5.11
2015/04/30/11,安庆,4.84
2015/04/30/11,芜湖,3.14
2015/04/30/11,南京,2.89
2015/04/30/11,镇江,2.25
2015/04/30/11,湘江长沙,30.56
2015/05/01/11 ,宜宾,1.9
2015/05/01/11 ,泸州二郎滩,2.2
2015/05/01/11 ,重庆,4.4
2015/05/01/11 ,涪陵（清溪场）,162.11
2015/05/01/11 ,万州,162.17
2015/05/01/11 ,茅坪,161.75
2015/05/01/11 ,宜昌,2.65
2015/05/01/11 ,沙市,2.08
2015/05/01/11 ,监利,5.43
2015/05/01/11 ,城陵矶,7.06
2015/05/01/11 ,汉口,6.29
2015/05/01/11 ,黄石,5.87
2015/05/01/11 ,九江,5.07
2015/05/01/11 ,安庆,4.81
2015/05/01/11 ,芜湖,3.09
2015/05/01/11 ,南京,3.05
2015/05/01/11 ,镇江,2.44
2015/05/01/11 ,湘江长沙,30.61
2015/05/02/11,宜宾,1.6
2015/05/02/11,泸州二郎滩,1.6
2015/05/02/11,重庆,4.46
2015/05/02/11,涪陵（清溪场）,161.66
2015/05/02/11,万州,161.82
2015/05/02/11,茅坪,161.42
2015/05/02/11,宜昌,2.71
2015/05/02/11,沙市,1.73
2015/05/02/11,监利,5.41
2015/05/02/11,城陵矶,7.1
2015/05/02/11,汉口,6.37
2015/05/02/11,黄石,5.9
2015/05/02/11,九江,5.09
2015/05/02/11,安庆,4.84
2015/05/02/11,芜湖,3.14
2015/05/02/11,南京,3.32
2015/05/02/11,镇江,2.79
2015/05/02/11,湘江长沙,30.8
2015/05/03/11,宜宾,2
2015/05/03/11,泸州二郎滩,2.2
2015/05/03/11,重庆,4.15
2015/05/03/11,涪陵（清溪场）,161.3
2015/05/03/11,万州,161.43
2015/05/03/11,茅坪,160.96
2015/05/03/11,宜昌,2.85
2015/05/03/11,沙市,1.76
2015/05/03/11,监利,5.43
2015/05/03/11,城陵矶,7.15
2015/05/03/11,汉口,6.41
2015/05/03/11,黄石,5.92
2015/05/03/11,九江,5.1
2015/05/03/11,安庆,4.87
2015/05/03/11,芜湖,3.08
2015/05/03/11,南京,3.16
2015/05/03/11,镇江,2.77
2015/05/03/11,湘江长沙,30.37
2015/05/04/11,宜宾,1.8
2015/05/04/11,泸州二郎滩,2.2
2015/05/04/11,重庆,3.68
2015/05/04/11,涪陵（清溪场）,160.81
2015/05/04/11,万州,160.94
2015/05/04/11,茅坪,160.57
2015/05/04/11,宜昌,3.04
2015/05/04/11,沙市,1.94
2015/05/04/11,监利,5.41
2015/05/04/11,城陵矶,7.17
2015/05/04/11,汉口,6.43
2015/05/04/11,黄石,5.97
2015/05/04/11,九江,5.15
2015/05/04/11,安庆,4.89
2015/05/04/11,芜湖,3.07
2015/05/04/11,南京,3.32
2015/05/04/11,镇江,3.17
2015/05/04/11,湘江长沙,30.34
2015/05/05/11,宜宾,1.7
2015/05/05/11,泸州二郎滩,2.2
2015/05/05/11,重庆,3.19
2015/05/05/11,涪陵（清溪场）,160.24
2015/05/05/11,万州,160.39
2015/05/05/11,茅坪,159.94
2015/05/05/11,宜昌,2.87
2015/05/05/11,沙市,1.97
2015/05/05/11,监利,5.43
2015/05/05/11,城陵矶,7.19
2015/05/05/11,汉口,6.46
2015/05/05/11,黄石,6
2015/05/05/11,九江,5.21
2015/05/05/11,安庆,4.96
2015/05/05/11,芜湖,3.14
2015/05/05/11,南京,3.27
2015/05/05/11,镇江,3.28
2015/05/05/11,湘江长沙,30.54
2015/05/05/11,宜宾,1.7
2015/05/05/11,泸州二郎滩,2.2
2015/05/05/11,重庆,3.19
2015/05/05/11,涪陵（清溪场）,160.24
2015/05/05/11,万州,160.39
2015/05/05/11,茅坪,159.94
2015/05/05/11,宜昌,2.87
2015/05/05/11,沙市,1.97
2015/05/05/11,监利,5.43
2015/05/05/11,城陵矶,7.19
2015/05/05/11,汉口,6.46
2015/05/05/11,黄石,6
2015/05/05/11,九江,5.21
2015/05/05/11,安庆,4.96
2015/05/05/11,芜湖,3.14
2015/05/05/11,南京,3.27
2015/05/05/11,镇江,3.28
2015/05/05/11,湘江长沙,30.54
2015/05/06/11,宜宾,1.8
2015/05/06/11,泸州二郎滩,2.2
2015/05/06/11,重庆,3.19
2015/05/06/11,涪陵（清溪场）,159.68
2015/05/06/11,万州,159.81
2015/05/06/11,茅坪,159.42
2015/05/06/11,宜昌,2.79
2015/05/06/11,沙市,1.96
2015/05/06/11,监利,5.51
2015/05/06/11,城陵矶,7.24
2015/05/06/11,汉口,6.49
2015/05/06/11,黄石,6.03
2015/05/06/11,九江,5.29
2015/05/06/11,安庆,5.03
2015/05/06/11,芜湖,3.22
2015/05/06/11,南京,3.06
2015/05/06/11,镇江,3.29
2015/05/06/11,湘江长沙,30.6
2015/05/06/11,宜宾,1.8
2015/05/06/11,泸州二郎滩,2.2
2015/05/06/11,重庆,3.19
2015/05/06/11,涪陵（清溪场）,159.68
2015/05/06/11,万州,159.81
2015/05/06/11,茅坪,159.42
2015/05/06/11,宜昌,2.79
2015/05/06/11,沙市,1.96
2015/05/06/11,监利,5.51
2015/05/06/11,城陵矶,7.24
2015/05/06/11,汉口,6.49
2015/05/06/11,黄石,6.03
2015/05/06/11,九江,5.29
2015/05/06/11,安庆,5.03
2015/05/06/11,芜湖,3.22
2015/05/06/11,南京,3.06
2015/05/06/11,镇江,3.29
2015/05/06/11,湘江长沙,30.6
2015/05/07/11,宜宾,1.4
2015/05/07/11,泸州二郎滩,2.2
2015/05/07/11,重庆,3.1
2015/05/07/11,涪陵（清溪场）,159.12
2015/05/07/11,万州,159.25
2015/05/07/11,茅坪,158.81
2015/05/07/11,宜昌,2.95
2015/05/07/11,沙市,1.87
2015/05/07/11,监利,5.54
2015/05/07/11,城陵矶,7.35
2015/05/07/11,汉口,6.5
2015/05/07/11,黄石,6.07
2015/05/07/11,九江,5.31
2015/05/07/11,安庆,5.08
2015/05/07/11,芜湖,3.28
2015/05/07/11,南京,2.81
2015/05/07/11,镇江,3.3
2015/05/07/11,湘江长沙,30.71
2015/05/08/11,宜宾,1.3
2015/05/08/11,泸州二郎滩,1.9
2015/05/08/11,重庆,2.8
2015/05/08/11,涪陵（清溪场）,158.46
2015/05/08/11,万州,158.58
2015/05/08/11,茅坪,158.16
2015/05/08/11,宜昌,2.93
2015/05/08/11,沙市,1.96
2015/05/08/11,监利,5.61
2015/05/08/11,城陵矶,7.42
2015/05/08/11,汉口,6.53
2015/05/08/11,黄石,6.09
2015/05/08/11,九江,5.35
2015/05/08/11,安庆,5.12
2015/05/08/11,芜湖,3.32
2015/05/08/11,南京,2.64
2015/05/08/11,镇江,3.03
2015/05/08/11,湘江长沙,30.55
2015/05/09/11,宜宾,1.8
2015/05/09/11,泸州二郎滩,2.6
2015/05/09/11,重庆,2.3
2015/05/09/11,涪陵（清溪场）,157.82
2015/05/09/11,万州,157.95
2015/05/09/11,茅坪,157.56
2015/05/09/11,宜昌,2.5
2015/05/09/11,沙市,1.92
2015/05/09/11,监利,5.71
2015/05/09/11,城陵矶,7.59
2015/05/09/11,汉口,6.67
2015/05/09/11,黄石,6.2
2015/05/09/11,九江,5.47
2015/05/09/11,安庆,6.2
2015/05/09/11,芜湖,3.41
2015/05/09/11,南京,2.69
2015/05/09/11,镇江,2.67
2015/05/09/11,湘江长沙,30.64
2015/05/10/11,宜宾,1.8
2015/05/10/11,泸州二郎滩,2.6
2015/05/10/11,重庆,3.18
2015/05/10/11,涪陵（清溪场）,157.32
2015/05/10/11,万州,157.38
2015/05/10/11,茅坪,156.93
2015/05/10/11,宜昌,2.63
2015/05/10/11,沙市,1.76
2015/05/10/11,监利,5.77
2015/05/10/11,城陵矶,7.74
2015/05/10/11,汉口,6.84
2015/05/10/11,黄石,6.38
2015/05/10/11,九江,5.61
2015/05/10/11,安庆,6.3
2015/05/10/11,芜湖,3.43
2015/05/10/11,南京,2.71
2015/05/10/11,镇江,2.15
2015/05/10/11,湘江长沙,30.67
2015/05/11/11,宜宾,1.9
2015/05/11/11,泸州二郎滩,2.6
2015/05/11/11,重庆,3.26
2015/05/11/11,涪陵（清溪场）,156.95
2015/05/11/11,万州,157
2015/05/11/11,茅坪,156.51
2015/05/11/11,宜昌,2.7
2015/05/11/11,沙市,1.81
2015/05/11/11,监利,5.88
2015/05/11/11,城陵矶,7.78
2015/05/11/11,汉口,6.92
2015/05/11/11,黄石,6.5
2015/05/11/11,九江,5.8
2015/05/11/11,安庆,5.45
2015/05/11/11,芜湖,3.53
2015/05/11/11,南京,2.82
2015/05/11/11,镇江,2.02
2015/05/11/11,湘江长沙,30.8
2015/05/12/11,宜宾,1.6
2015/05/12/11,泸州二郎滩,2.6
2015/05/12/11,重庆,2.91
2015/05/12/11,涪陵（清溪场）,156.57
2015/05/12/11,万州,156.64
2015/05/12/11,茅坪,156.16
2015/05/12/11,宜昌,2.61
2015/05/12/11,沙市,2
2015/05/12/11,监利,6.01
2015/05/12/11,城陵矶,7.94
2015/05/12/11,汉口,7.13
2015/05/12/11,黄石,6.63
2015/05/12/11,九江,5.99
2015/05/12/11,安庆,5.61
2015/05/12/11,芜湖,3.42
2015/05/12/11,南京,2.61
2015/05/12/11,镇江,1.78
2015/05/12/11,湘江长沙,31.15
2015/05/13/11 ,宜宾,1.8
2015/05/13/11 ,泸州二郎滩,2.3
2015/05/13/11 ,重庆,3.14
2015/05/13/11 ,涪陵（清溪场）,156.14
2015/05/13/11 ,万州,156.24
2015/05/13/11 ,茅坪,155.78
2015/05/13/11 ,宜昌,2.71
2015/05/13/11 ,沙市,2
2015/05/13/11 ,监利,6.16
2015/05/13/11 ,城陵矶,8.19
2015/05/13/11 ,汉口,7.34
2015/05/13/11 ,黄石,6.9
2015/05/13/11 ,九江,6.23
2015/05/13/11 ,安庆,5.73
2015/05/13/11 ,芜湖,3.52
2015/05/13/11 ,南京,2.78
2015/05/13/11 ,镇江,1.97
2015/05/13/11 ,湘江长沙,30.99
2015/05/14/11,宜宾,1.1
2015/05/14/11,泸州二郎滩,2.4
2015/05/14/11,重庆,2.98
2015/05/14/11,涪陵（清溪场）,155.77
2015/05/14/11,万州,155.81
2015/05/14/11,茅坪,155.36
2015/05/14/11,宜昌,2.34
2015/05/14/11,沙市,2.03
2015/05/14/11,监利,6.28
2015/05/14/11,城陵矶,8.43
2015/05/14/11,汉口,7.54
2015/05/14/11,黄石,7.08
2015/05/14/11,九江,6.48
2015/05/14/11,安庆,5.94
2015/05/14/11,芜湖,3.65
2015/05/14/11,南京,2.94
2015/05/14/11,镇江,2.14
2015/05/14/11,湘江长沙,30.8
2015/05/15/11 ,宜宾,1.1
2015/05/15/11 ,泸州二郎滩,2.1
2015/05/15/11 ,重庆,2.87
2015/05/15/11 ,涪陵（清溪场）,155.55
2015/05/15/11 ,万州,155.53
2015/05/15/11 ,茅坪,155.08
2015/05/15/11 ,宜昌,2.98
2015/05/15/11 ,沙市,2.18
2015/05/15/11 ,监利,6.43
2015/05/15/11 ,城陵矶,8.64
2015/05/15/11 ,汉口,7.8
2015/05/15/11 ,黄石,7.35
2015/05/15/11 ,九江,6.77
2015/05/15/11 ,安庆,6.22
2015/05/15/11 ,芜湖,3.94
2015/05/15/11 ,南京,3.41
2015/05/15/11 ,镇江,2.61
2015/05/15/11 ,湘江长沙,30.32
2015/05/16/11,宜宾,1.2
2015/05/16/11,泸州二郎滩,2.2
2015/05/16/11,重庆,2.57
2015/05/16/11,涪陵（清溪场）,155.18
2015/05/16/11,万州,155.17
2015/05/16/11,茅坪,154.71
2015/05/16/11,宜昌,2.77
2015/05/16/11,沙市,2.28
